all noise.n.03 psychological_feature.n.01, no noise.n.03 convulsion.n.04: some-not psychological_feature.n.01 convulsion.n.04; all psychological_feature.n.01 convulsion.n.04
all fuel.n.01 substance.n.07, no fuel.n.01 pyrogen.n.02: some-not substance.n.07 pyrogen.n.02; all substance.n.07 pyrogen.n.02
all dissociation.n.02 dissociation.n.02, no dissociation.n.02 abulia.n.01: some-not dissociation.n.02 abulia.n.01; all dissociation.n.02 abulia.n.01
all produce.n.01 physical_entity.n.01, no produce.n.01 breakfast_food.n.01: some-not physical_entity.n.01 breakfast_food.n.01; all physical_entity.n.01 breakfast_food.n.01
all produce.n.01 matter.n.03, no produce.n.01 yogurt.n.01: some-not matter.n.03 yogurt.n.01; all matter.n.03 yogurt.n.01
all blind.n.03 whole.n.02, no blind.n.03 toecap.n.01: some-not whole.n.02 toecap.n.01; all whole.n.02 toecap.n.01
all framework.n.03 structure.n.01, no framework.n.03 skeleton.n.04: some-not structure.n.01 skeleton.n.04; all structure.n.01 skeleton.n.04
all assassin.n.01 person.n.01, no assassin.n.01 serial_killer.n.01: some-not person.n.01 serial_killer.n.01; all person.n.01 serial_killer.n.01
all consort.n.01 physical_entity.n.01, no consort.n.01 wife.n.01: some-not physical_entity.n.01 wife.n.01; all physical_entity.n.01 wife.n.01
all headdress.n.01 entity.n.01, no headdress.n.01 beachwear.n.01: some-not entity.n.01 beachwear.n.01; all entity.n.01 beachwear.n.01
all advocate.n.01 advocate.n.01, no advocate.n.01 peer.n.01: some-not advocate.n.01 peer.n.01; all advocate.n.01 peer.n.01
all propagandist.n.01 propagandist.n.01, no propagandist.n.01 negotiator.n.01: some-not propagandist.n.01 negotiator.n.01; all propagandist.n.01 negotiator.n.01
all explorer.n.01 explorer.n.01, no explorer.n.01 literate.n.01: some-not explorer.n.01 literate.n.01; all explorer.n.01 literate.n.01
all female.n.01 animal.n.01, no female.n.01 molter.n.01: some-not animal.n.01 molter.n.01; all animal.n.01 molter.n.01
all organ.n.01 part.n.03, no organ.n.01 joint.n.01: some-not part.n.03 joint.n.01; all part.n.03 joint.n.01
all editor.n.01 person.n.01, no editor.n.01 refiner.n.01: some-not person.n.01 refiner.n.01; all person.n.01 refiner.n.01
all tent.n.01 shelter.n.01, no tent.n.01 dugout.n.01: some-not shelter.n.01 dugout.n.01; all shelter.n.01 dugout.n.01
all property.n.02 attribute.n.02, no property.n.02 thing.n.09: some-not attribute.n.02 thing.n.09; all attribute.n.02 thing.n.09
all plantation.n.01 plantation.n.01, no plantation.n.01 entail.n.01: some-not plantation.n.01 entail.n.01; all plantation.n.01 entail.n.01
all astronomer.n.01 physicist.n.01, no astronomer.n.01 townes.n.01: some-not physicist.n.01 townes.n.01; all physicist.n.01 townes.n.01
all accommodation.n.04 housing.n.01, no accommodation.n.04 military_quarters.n.01: some-not housing.n.01 military_quarters.n.01; all housing.n.01 military_quarters.n.01
all radiance.n.02 radiance.n.02, no radiance.n.02 glint.n.02: some-not radiance.n.02 glint.n.02; all radiance.n.02 glint.n.02
all polysaccharide.n.01 macromolecule.n.01, no polysaccharide.n.01 maple_sugar.n.01: some-not macromolecule.n.01 maple_sugar.n.01; all macromolecule.n.01 maple_sugar.n.01
all actress.n.01 entertainer.n.01, no actress.n.01 understudy.n.01: some-not entertainer.n.01 understudy.n.01; all entertainer.n.01 understudy.n.01
all blemish.n.01 abstraction.n.06, no blemish.n.01 view.n.10: some-not abstraction.n.06 view.n.10; all abstraction.n.06 view.n.10
all loss.n.01 loss.n.01, no loss.n.01 grant.n.03: some-not loss.n.01 grant.n.03; all loss.n.01 grant.n.03
all respondent.n.02 respondent.n.02, no respondent.n.02 sender.n.01: some-not respondent.n.02 sender.n.01; all respondent.n.02 sender.n.01
all cube.n.05 block.n.01, no cube.n.05 cake.n.01: some-not block.n.01 cake.n.01; all block.n.01 cake.n.01
all cut.v.01 cut.v.01, no cut.v.01 tear.v.01: some-not cut.v.01 tear.v.01; all cut.v.01 tear.v.01
all reverence.n.03 entity.n.01, no reverence.n.03 kindness.n.03: some-not entity.n.01 kindness.n.03; all entity.n.01 kindness.n.03
all oeuvre.n.01 oeuvre.n.01, no oeuvre.n.01 crop.n.04: some-not oeuvre.n.01 crop.n.04; all oeuvre.n.01 crop.n.04
all organist.n.01 entertainer.n.01, no organist.n.01 jazz_musician.n.01: some-not entertainer.n.01 jazz_musician.n.01; all entertainer.n.01 jazz_musician.n.01
all dissenter.n.01 physical_entity.n.01, no dissenter.n.01 enjoyer.n.01: some-not physical_entity.n.01 enjoyer.n.01; all physical_entity.n.01 enjoyer.n.01
all wave.n.01 abstraction.n.06, no wave.n.01 brownian_movement.n.01: some-not abstraction.n.06 brownian_movement.n.01; all abstraction.n.06 brownian_movement.n.01
all martyr.n.02 victim.n.01, no martyr.n.02 casualty.n.02: some-not victim.n.01 casualty.n.02; all victim.n.01 casualty.n.02
all decoration.n.01 decoration.n.01, no decoration.n.01 button.n.07: some-not decoration.n.01 button.n.07; all decoration.n.01 button.n.07
all journalist.n.01 physical_entity.n.01, no journalist.n.01 polemicist.n.01: some-not physical_entity.n.01 polemicist.n.01; all physical_entity.n.01 polemicist.n.01
all touch.n.05 touch.n.05, no touch.n.05 communication.n.01: some-not touch.n.05 communication.n.01; all touch.n.05 communication.n.01
all nude.n.03 nude.n.03, no nude.n.03 relative.n.01: some-not nude.n.03 relative.n.01; all nude.n.03 relative.n.01
all point.n.02 physical_entity.n.01, no point.n.02 northeast.n.04: some-not physical_entity.n.01 northeast.n.04; all physical_entity.n.01 northeast.n.04
all right.n.01 cognition.n.01, no right.n.01 absolute.n.01: some-not cognition.n.01 absolute.n.01; all cognition.n.01 absolute.n.01
all missionary.n.01 teacher.n.01, no missionary.n.01 teaching_fellow.n.01: some-not teacher.n.01 teaching_fellow.n.01; all teacher.n.01 teaching_fellow.n.01
all subculture.n.01 abstraction.n.06, no subculture.n.01 set.n.05: some-not abstraction.n.06 set.n.05; all abstraction.n.06 set.n.05
all dealer.n.03 person.n.01, no dealer.n.03 fruiterer.n.01: some-not person.n.01 fruiterer.n.01; all person.n.01 fruiterer.n.01
all covering.n.02 object.n.01, no covering.n.02 article.n.02: some-not object.n.01 article.n.02; all object.n.01 article.n.02
all singer.n.01 singer.n.01, no singer.n.01 bell_ringer.n.02: some-not singer.n.01 bell_ringer.n.02; all singer.n.01 bell_ringer.n.02
all news.n.02 communication.n.02, no news.n.02 material.n.02: some-not communication.n.02 material.n.02; all communication.n.02 material.n.02
all improvement.n.02 change.n.03, no improvement.n.02 termination.n.05: some-not change.n.03 termination.n.05; all change.n.03 termination.n.05
all frontiersman.n.01 traveler.n.01, no frontiersman.n.01 bushman.n.02: some-not traveler.n.01 bushman.n.02; all traveler.n.01 bushman.n.02
all property.n.02 attribute.n.02, no property.n.02 ethos.n.01: some-not attribute.n.02 ethos.n.01; all attribute.n.02 ethos.n.01
all politician.n.01 physical_entity.n.01, no politician.n.01 puppet_ruler.n.01: some-not physical_entity.n.01 puppet_ruler.n.01; all physical_entity.n.01 puppet_ruler.n.01
all friend.n.01 person.n.01, no friend.n.01 personage.n.01: some-not person.n.01 personage.n.01; all person.n.01 personage.n.01
all colonizer.n.01 creator.n.02, no colonizer.n.01 foundress.n.01: some-not creator.n.02 foundress.n.01; all creator.n.02 foundress.n.01
all collaborator.n.03 collaborator.n.03, no collaborator.n.03 participant.n.01: some-not collaborator.n.03 participant.n.01; all collaborator.n.03 participant.n.01
all cap.n.04 covering.n.02, no cap.n.04 bell_jar.n.01: some-not covering.n.02 bell_jar.n.01; all covering.n.02 bell_jar.n.01
all nebula.n.03 cloud.n.01, no nebula.n.03 mushroom.n.04: some-not cloud.n.01 mushroom.n.04; all cloud.n.01 mushroom.n.04
all peer.n.02 person.n.01, no peer.n.02 sire.n.01: some-not person.n.01 sire.n.01; all person.n.01 sire.n.01
all craftsman.n.03 entity.n.01, no craftsman.n.03 dental_hygienist.n.01: some-not entity.n.01 dental_hygienist.n.01; all entity.n.01 dental_hygienist.n.01
all descent.n.01 movement.n.03, no descent.n.01 stampede.n.02: some-not movement.n.03 stampede.n.02; all movement.n.03 stampede.n.02
all heating.n.01 process.n.06, no heating.n.01 convection.n.01: some-not process.n.06 convection.n.01; all process.n.06 convection.n.01
all fiber.n.01 fiber.n.01, no fiber.n.01 aggregate.n.02: some-not fiber.n.01 aggregate.n.02; all fiber.n.01 aggregate.n.02
all lecturer.n.02 person.n.01, no lecturer.n.02 wailer.n.01: some-not person.n.01 wailer.n.01; all person.n.01 wailer.n.01
all reflex.n.01 reaction.n.03, no reflex.n.01 learned_reaction.n.01: some-not reaction.n.03 learned_reaction.n.01; all reaction.n.03 learned_reaction.n.01
all voodoo.n.03 religion.n.01, no voodoo.n.03 obeah.n.02: some-not religion.n.01 obeah.n.02; all religion.n.01 obeah.n.02
all school.n.04 social_group.n.01, no school.n.04 electoral_college.n.01: some-not social_group.n.01 electoral_college.n.01; all social_group.n.01 electoral_college.n.01
all building.n.01 object.n.01, no building.n.01 fountain.n.01: some-not object.n.01 fountain.n.01; all object.n.01 fountain.n.01
all adult.n.01 adult.n.01, no adult.n.01 snuffler.n.01: some-not adult.n.01 snuffler.n.01; all adult.n.01 snuffler.n.01
all change.n.03 abstraction.n.06, no change.n.03 resistance.n.01: some-not abstraction.n.06 resistance.n.01; all abstraction.n.06 resistance.n.01
all confectioner.n.01 maker.n.01, no confectioner.n.01 sailmaker.n.01: some-not maker.n.01 sailmaker.n.01; all maker.n.01 sailmaker.n.01
all art.n.01 creation.n.02, no art.n.01 classic.n.01: some-not creation.n.02 classic.n.01; all creation.n.02 classic.n.01
all location.n.01 object.n.01, no location.n.01 catch.n.04: some-not object.n.01 catch.n.04; all object.n.01 catch.n.04
all badge.n.01 cognition.n.01, no badge.n.01 red_flag.n.02: some-not cognition.n.01 red_flag.n.02; all cognition.n.01 red_flag.n.02
all document.n.01 communication.n.02, no document.n.01 dramatic_composition.n.01: some-not communication.n.02 dramatic_composition.n.01; all communication.n.02 dramatic_composition.n.01
all vaudevillian.n.01 entertainer.n.01, no vaudevillian.n.01 juggler.n.01: some-not entertainer.n.01 juggler.n.01; all entertainer.n.01 juggler.n.01
all belief.n.01 entity.n.01, no belief.n.01 unbelief.n.01: some-not entity.n.01 unbelief.n.01; all entity.n.01 unbelief.n.01
all existentialist.n.01 intellectual.n.01, no existentialist.n.01 moralist.n.01: some-not intellectual.n.01 moralist.n.01; all intellectual.n.01 moralist.n.01
all marchioness.n.02 lady.n.03, no marchioness.n.02 milady.n.01: some-not lady.n.03 milady.n.01; all lady.n.03 milady.n.01
all wind.n.01 atmospheric_phenomenon.n.01, no wind.n.01 elements.n.01: some-not atmospheric_phenomenon.n.01 elements.n.01; all atmospheric_phenomenon.n.01 elements.n.01
all biologist.n.01 scientist.n.01, no biologist.n.01 principal_investigator.n.01: some-not scientist.n.01 principal_investigator.n.01; all scientist.n.01 principal_investigator.n.01
all infection.n.01 attribute.n.02, no infection.n.01 unfitness.n.01: some-not attribute.n.02 unfitness.n.01; all attribute.n.02 unfitness.n.01
all chamber.n.03 artifact.n.01, no chamber.n.03 kitchen.n.01: some-not artifact.n.01 kitchen.n.01; all artifact.n.01 kitchen.n.01
all psychologist.n.01 psychologist.n.01, no psychologist.n.01 principal_investigator.n.01: some-not psychologist.n.01 principal_investigator.n.01; all psychologist.n.01 principal_investigator.n.01
all sphere.n.02 artifact.n.01, no sphere.n.02 square.n.07: some-not artifact.n.01 square.n.07; all artifact.n.01 square.n.07
all people.n.01 entity.n.01, no people.n.01 kingdom.n.06: some-not entity.n.01 kingdom.n.06; all entity.n.01 kingdom.n.06
all equipment.n.01 instrumentality.n.03, no equipment.n.01 means.n.02: some-not instrumentality.n.03 means.n.02; all instrumentality.n.03 means.n.02
all acknowledgment.n.03 entity.n.01, no acknowledgment.n.03 wit.n.01: some-not entity.n.01 wit.n.01; all entity.n.01 wit.n.01
all profanity.n.01 entity.n.01, no profanity.n.01 howl.n.01: some-not entity.n.01 howl.n.01; all entity.n.01 howl.n.01
all man.n.01 man.n.01, no man.n.01 groaner.n.01: some-not man.n.01 groaner.n.01; all man.n.01 groaner.n.01
all success.n.01 psychological_feature.n.01, no success.n.01 error.n.06: some-not psychological_feature.n.01 error.n.06; all psychological_feature.n.01 error.n.06
all follower.n.02 physical_entity.n.01, no follower.n.02 mover.n.03: some-not physical_entity.n.01 mover.n.03; all physical_entity.n.01 mover.n.03
all judge.n.01 judge.n.01, no judge.n.01 survivalist.n.01: some-not judge.n.01 survivalist.n.01; all judge.n.01 survivalist.n.01
all revolutionist.n.01 radical.n.03, no revolutionist.n.01 bolshevik.n.01: some-not radical.n.03 bolshevik.n.01; all radical.n.03 bolshevik.n.01
all ballplayer.n.01 contestant.n.01, no ballplayer.n.01 loser.n.01: some-not contestant.n.01 loser.n.01; all contestant.n.01 loser.n.01
all pesticide.n.01 substance.n.01, no pesticide.n.01 soil_conditioner.n.01: some-not substance.n.01 soil_conditioner.n.01; all substance.n.01 soil_conditioner.n.01
all kick.n.01 event.n.01, no kick.n.01 hammer.n.08: some-not event.n.01 hammer.n.08; all event.n.01 hammer.n.08
all language.n.01 language.n.01, no language.n.01 indication.n.01: some-not language.n.01 indication.n.01; all language.n.01 indication.n.01
all dollar.n.01 dollar.n.01, no dollar.n.01 polish_monetary_unit.n.01: some-not dollar.n.01 polish_monetary_unit.n.01; all dollar.n.01 polish_monetary_unit.n.01
all athlete.n.01 entity.n.01, no athlete.n.01 rival.n.01: some-not entity.n.01 rival.n.01; all entity.n.01 rival.n.01
all sedative.n.01 physical_entity.n.01, no sedative.n.01 arsenical.n.01: some-not physical_entity.n.01 arsenical.n.01; all physical_entity.n.01 arsenical.n.01
all work.n.01 psychological_feature.n.01, no work.n.01 cup_of_tea.n.01: some-not psychological_feature.n.01 cup_of_tea.n.01; all psychological_feature.n.01 cup_of_tea.n.01
all alkaloid.n.01 compound.n.02, no alkaloid.n.01 azadirachtin.n.01: some-not compound.n.02 azadirachtin.n.01; all compound.n.02 azadirachtin.n.01
all smoothness.n.01 attribute.n.02, no smoothness.n.01 roughness.n.01: some-not attribute.n.02 roughness.n.01; all attribute.n.02 roughness.n.01
all care.n.01 care.n.01, no care.n.01 labor.n.02: some-not care.n.01 labor.n.02; all care.n.01 labor.n.02
all hardware.n.03 hardware.n.03, no hardware.n.03 retrofit.n.01: some-not hardware.n.03 retrofit.n.01; all hardware.n.03 retrofit.n.01
all righteousness.n.01 attribute.n.02, no righteousness.n.01 good.n.02: some-not attribute.n.02 good.n.02; all attribute.n.02 good.n.02
all mother.n.01 mother.n.01, no mother.n.01 father.n.01: some-not mother.n.01 father.n.01; all mother.n.01 father.n.01
all dwelling.n.01 dwelling.n.01, no dwelling.n.01 pied-a-terre.n.01: some-not dwelling.n.01 pied-a-terre.n.01; all dwelling.n.01 pied-a-terre.n.01
all memorial.n.03 artifact.n.01, no memorial.n.03 floor.n.02: some-not artifact.n.01 floor.n.02; all artifact.n.01 floor.n.02
all cleric.n.01 clergyman.n.01, no cleric.n.01 doorkeeper.n.02: some-not clergyman.n.01 doorkeeper.n.02; all clergyman.n.01 doorkeeper.n.02
all apparel.n.01 entity.n.01, no apparel.n.01 work-clothing.n.01: some-not entity.n.01 work-clothing.n.01; all entity.n.01 work-clothing.n.01
all racer.n.03 racer.n.03, no racer.n.03 work_animal.n.01: some-not racer.n.03 work_animal.n.01; all racer.n.03 work_animal.n.01
all sadism.n.01 pleasure.n.01, no sadism.n.01 algolagnia.n.01: some-not pleasure.n.01 algolagnia.n.01; all pleasure.n.01 algolagnia.n.01
all word.n.01 language_unit.n.01, no word.n.01 name.n.01: some-not language_unit.n.01 name.n.01; all language_unit.n.01 name.n.01
all digit.n.03 body_part.n.01, no digit.n.03 swimmeret.n.01: some-not body_part.n.01 swimmeret.n.01; all body_part.n.01 swimmeret.n.01
all guitarist.n.01 performer.n.01, no guitarist.n.01 gambist.n.01: some-not performer.n.01 gambist.n.01; all performer.n.01 gambist.n.01
all handle.n.01 handle.n.01, no handle.n.01 handhold.n.01: some-not handle.n.01 handhold.n.01; all handle.n.01 handhold.n.01
all printer.n.01 person.n.01, no printer.n.01 sailor.n.01: some-not person.n.01 sailor.n.01; all person.n.01 sailor.n.01
all woman.n.01 person.n.01, no woman.n.01 waker.n.02: some-not person.n.01 waker.n.02; all person.n.01 waker.n.02
all magnet.n.01 whole.n.02, no magnet.n.01 heater.n.01: some-not whole.n.02 heater.n.01; all whole.n.02 heater.n.01
all property.n.01 relation.n.01, no property.n.01 transferred_property.n.01: some-not relation.n.01 transferred_property.n.01; all relation.n.01 transferred_property.n.01
all refusal.n.02 abstraction.n.06, no refusal.n.02 approval.n.04: some-not abstraction.n.06 approval.n.04; all abstraction.n.06 approval.n.04
all port.n.01 point.n.02, no port.n.01 epicenter.n.01: some-not point.n.02 epicenter.n.01; all point.n.02 epicenter.n.01
all barbiturate.n.01 sedative.n.01, no barbiturate.n.01 ethchlorvynol.n.01: some-not sedative.n.01 ethchlorvynol.n.01; all sedative.n.01 ethchlorvynol.n.01
all guard.n.06 abstraction.n.06, no guard.n.06 naval_unit.n.01: some-not abstraction.n.06 naval_unit.n.01; all abstraction.n.06 naval_unit.n.01
all herb.n.01 whole.n.02, no herb.n.01 bulbous_plant.n.01: some-not whole.n.02 bulbous_plant.n.01; all whole.n.02 bulbous_plant.n.01
all sterilization.n.01 entity.n.01, no sterilization.n.01 gastrectomy.n.01: some-not entity.n.01 gastrectomy.n.01; all entity.n.01 gastrectomy.n.01
all anointing.n.01 work.n.01, no anointing.n.01 plating.n.02: some-not work.n.01 plating.n.02; all work.n.01 plating.n.02
all infestation.n.01 state.n.02, no infestation.n.01 solidity.n.02: some-not state.n.02 solidity.n.02; all state.n.02 solidity.n.02
all bolshevik.n.02 politician.n.02, no bolshevik.n.02 comrade.n.02: some-not politician.n.02 comrade.n.02; all politician.n.02 comrade.n.02
all ester.n.01 organic_compound.n.01, no ester.n.01 xanthine.n.01: some-not organic_compound.n.01 xanthine.n.01; all organic_compound.n.01 xanthine.n.01
all leader.n.01 physical_entity.n.01, no leader.n.01 mesomorph.n.01: some-not physical_entity.n.01 mesomorph.n.01; all physical_entity.n.01 mesomorph.n.01
all dwelling.n.01 housing.n.01, no dwelling.n.01 block.n.05: some-not housing.n.01 block.n.05; all housing.n.01 block.n.05
all symptom.n.01 abstraction.n.06, no symptom.n.01 probable_cause.n.01: some-not abstraction.n.06 probable_cause.n.01; all abstraction.n.06 probable_cause.n.01
all dishonesty.n.01 dishonesty.n.01, no dishonesty.n.01 dishonor.n.02: some-not dishonesty.n.01 dishonor.n.02; all dishonesty.n.01 dishonor.n.02
all listening.n.01 psychological_feature.n.01, no listening.n.01 taste.n.07: some-not psychological_feature.n.01 taste.n.07; all psychological_feature.n.01 taste.n.07
all pimple.n.01 acne.n.01, no pimple.n.01 acne_vulgaris.n.01: some-not acne.n.01 acne_vulgaris.n.01; all acne.n.01 acne_vulgaris.n.01
all fortress.n.01 physical_entity.n.01, no fortress.n.01 cheval-de-frise.n.01: some-not physical_entity.n.01 cheval-de-frise.n.01; all physical_entity.n.01 cheval-de-frise.n.01
all confederate.n.01 physical_entity.n.01, no confederate.n.01 enrollee.n.01: some-not physical_entity.n.01 enrollee.n.01; all physical_entity.n.01 enrollee.n.01
all pool.n.01 excavation.n.03, no pool.n.01 diggings.n.01: some-not excavation.n.03 diggings.n.01; all excavation.n.03 diggings.n.01
all recipient.n.01 physical_entity.n.01, no recipient.n.01 procurer.n.02: some-not physical_entity.n.01 procurer.n.02; all physical_entity.n.01 procurer.n.02
all phospholipid.n.01 macromolecule.n.01, no phospholipid.n.01 fat.n.01: some-not macromolecule.n.01 fat.n.01; all macromolecule.n.01 fat.n.01
all athlete.n.01 contestant.n.01, no athlete.n.01 entrant.n.04: some-not contestant.n.01 entrant.n.04; all contestant.n.01 entrant.n.04
all sediment.n.01 matter.n.03, no sediment.n.01 solid.n.01: some-not matter.n.03 solid.n.01; all matter.n.03 solid.n.01
all gravitation.n.02 psychological_feature.n.01, no gravitation.n.02 ascension.n.04: some-not psychological_feature.n.01 ascension.n.04; all psychological_feature.n.01 ascension.n.04
all failure.n.02 happening.n.01, no failure.n.02 thing.n.05: some-not happening.n.01 thing.n.05; all happening.n.01 thing.n.05
all scientist.n.01 person.n.01, no scientist.n.01 nonsmoker.n.01: some-not person.n.01 nonsmoker.n.01; all person.n.01 nonsmoker.n.01
all berry.n.02 natural_object.n.01, no berry.n.02 quandong.n.02: some-not natural_object.n.01 quandong.n.02; all natural_object.n.01 quandong.n.02
all climber.n.04 climber.n.04, no climber.n.04 vaulter.n.01: some-not climber.n.04 vaulter.n.01; all climber.n.04 vaulter.n.01
all produce.n.01 physical_entity.n.01, no produce.n.01 chocolate.n.02: some-not physical_entity.n.01 chocolate.n.02; all physical_entity.n.01 chocolate.n.02
all cement.n.03 entity.n.01, no cement.n.03 spirit_gum.n.01: some-not entity.n.01 spirit_gum.n.01; all entity.n.01 spirit_gum.n.01
all scout.n.04 person.n.01, no scout.n.04 genealogist.n.01: some-not person.n.01 genealogist.n.01; all person.n.01 genealogist.n.01
all examination.n.01 entity.n.01, no examination.n.01 research.n.01: some-not entity.n.01 research.n.01; all entity.n.01 research.n.01
all practice.n.01 psychological_feature.n.01, no practice.n.01 placement.n.03: some-not psychological_feature.n.01 placement.n.03; all psychological_feature.n.01 placement.n.03
all adverb.n.02 relation.n.01, no adverb.n.02 intensifier.n.01: some-not relation.n.01 intensifier.n.01; all relation.n.01 intensifier.n.01
all boson.n.01 particle.n.02, no boson.n.01 virino.n.01: some-not particle.n.02 virino.n.01; all particle.n.02 virino.n.01
all cattle.n.01 object.n.01, no cattle.n.01 brahman.n.04: some-not object.n.01 brahman.n.04; all object.n.01 brahman.n.04
all ketone.n.01 compound.n.02, no ketone.n.01 thiazine.n.01: some-not compound.n.02 thiazine.n.01; all compound.n.02 thiazine.n.01
all strip.n.02 strip.n.02, no strip.n.02 padding.n.01: some-not strip.n.02 padding.n.01; all strip.n.02 padding.n.01
all rope.n.01 whole.n.02, no rope.n.01 towline.n.01: some-not whole.n.02 towline.n.01; all whole.n.02 towline.n.01
all ore.n.01 ore.n.01, no ore.n.01 earth_color.n.01: some-not ore.n.01 earth_color.n.01; all ore.n.01 earth_color.n.01
all fortress.n.01 structure.n.01, no fortress.n.01 line_of_defense.n.02: some-not structure.n.01 line_of_defense.n.02; all structure.n.01 line_of_defense.n.02
all scholar.n.01 entity.n.01, no scholar.n.01 thinker.n.02: some-not entity.n.01 thinker.n.02; all entity.n.01 thinker.n.02
all nitrate.n.01 nitrate.n.01, no nitrate.n.01 inorganic_compound.n.01: some-not nitrate.n.01 inorganic_compound.n.01; all nitrate.n.01 inorganic_compound.n.01
all system.n.01 artifact.n.01, no system.n.01 hardware.n.02: some-not artifact.n.01 hardware.n.02; all artifact.n.01 hardware.n.02
all prohibition.n.02 document.n.01, no prohibition.n.02 stay.n.03: some-not document.n.01 stay.n.03; all document.n.01 stay.n.03
all kick.n.01 psychological_feature.n.01, no kick.n.01 thwack.n.01: some-not psychological_feature.n.01 thwack.n.01; all psychological_feature.n.01 thwack.n.01
all manner.n.01 attribute.n.02, no manner.n.01 consistency.n.01: some-not attribute.n.02 consistency.n.01; all attribute.n.02 consistency.n.01
all collaborator.n.03 associate.n.01, no collaborator.n.03 shipmate.n.01: some-not associate.n.01 shipmate.n.01; all associate.n.01 shipmate.n.01
all analysis.n.01 abstraction.n.06, no analysis.n.01 research.n.01: some-not abstraction.n.06 research.n.01; all abstraction.n.06 research.n.01
all furnishing.n.02 artifact.n.01, no furnishing.n.02 medium.n.01: some-not artifact.n.01 medium.n.01; all artifact.n.01 medium.n.01
all stamp.v.02 stamp.v.02, no stamp.v.02 emboss.v.01: some-not stamp.v.02 emboss.v.01; all stamp.v.02 emboss.v.01
all attribute.n.02 abstraction.n.06, no attribute.n.02 otherworld.n.01: some-not abstraction.n.06 otherworld.n.01; all abstraction.n.06 otherworld.n.01
all mark.n.04 entity.n.01, no mark.n.04 harbinger.n.01: some-not entity.n.01 harbinger.n.01; all entity.n.01 harbinger.n.01
all virtue.n.04 abstraction.n.06, no virtue.n.04 virtue.n.01: some-not abstraction.n.06 virtue.n.01; all abstraction.n.06 virtue.n.01
all boson.n.01 boson.n.01, no boson.n.01 deuteron.n.01: some-not boson.n.01 deuteron.n.01; all boson.n.01 deuteron.n.01
all nun.n.01 nun.n.01, no nun.n.01 jesuit.n.01: some-not nun.n.01 jesuit.n.01; all nun.n.01 jesuit.n.01
all campaign.n.03 operation.n.05, no campaign.n.03 covert_operation.n.01: some-not operation.n.05 covert_operation.n.01; all operation.n.05 covert_operation.n.01
all foodstuff.n.02 substance.n.07, no foodstuff.n.02 nutriment.n.01: some-not substance.n.07 nutriment.n.01; all substance.n.07 nutriment.n.01
all support.n.10 whole.n.02, no support.n.10 sweatbox.n.02: some-not whole.n.02 sweatbox.n.02; all whole.n.02 sweatbox.n.02
all lesbian.n.02 entity.n.01, no lesbian.n.02 aeolian.n.01: some-not entity.n.01 aeolian.n.01; all entity.n.01 aeolian.n.01
all mother.n.01 ancestor.n.01, no mother.n.01 stepparent.n.01: some-not ancestor.n.01 stepparent.n.01; all ancestor.n.01 stepparent.n.01
all psychologist.n.01 person.n.01, no psychologist.n.01 research_worker.n.01: some-not person.n.01 research_worker.n.01; all person.n.01 research_worker.n.01
all programmer.n.01 physical_entity.n.01, no programmer.n.01 liver.n.03: some-not physical_entity.n.01 liver.n.03; all physical_entity.n.01 liver.n.03
all macedonian.n.01 physical_entity.n.01, no macedonian.n.01 lombard.n.01: some-not physical_entity.n.01 lombard.n.01; all physical_entity.n.01 lombard.n.01
all singing.n.01 abstraction.n.06, no singing.n.01 motivation.n.01: some-not abstraction.n.06 motivation.n.01; all abstraction.n.06 motivation.n.01
all deceiver.n.01 deceiver.n.01, no deceiver.n.01 principal.n.05: some-not deceiver.n.01 principal.n.05; all deceiver.n.01 principal.n.05
all settler.n.01 traveler.n.01, no settler.n.01 emigrant.n.01: some-not traveler.n.01 emigrant.n.01; all traveler.n.01 emigrant.n.01
all dimension.n.01 property.n.02, no dimension.n.01 proportion.n.02: some-not property.n.02 proportion.n.02; all property.n.02 proportion.n.02
all charity.n.03 entity.n.01, no charity.n.03 contribution.n.03: some-not entity.n.01 contribution.n.03; all entity.n.01 contribution.n.03
all attacker.n.01 wrongdoer.n.01, no attacker.n.01 no-show.n.02: some-not wrongdoer.n.01 no-show.n.02; all wrongdoer.n.01 no-show.n.02
all ailment.n.01 physical_condition.n.01, no ailment.n.01 nervous_disorder.n.01: some-not physical_condition.n.01 nervous_disorder.n.01; all physical_condition.n.01 nervous_disorder.n.01
all fiber.n.03 entity.n.01, no fiber.n.03 blastomere.n.01: some-not entity.n.01 blastomere.n.01; all entity.n.01 blastomere.n.01
all sweater.n.01 whole.n.02, no sweater.n.01 diaper.n.01: some-not whole.n.02 diaper.n.01; all whole.n.02 diaper.n.01
all dealer.n.03 seller.n.01, no dealer.n.03 flower_girl.n.01: some-not seller.n.01 flower_girl.n.01; all seller.n.01 flower_girl.n.01
all grain.n.02 physical_entity.n.01, no grain.n.02 concoction.n.01: some-not physical_entity.n.01 concoction.n.01; all physical_entity.n.01 concoction.n.01
all communist.n.02 entity.n.01, no communist.n.02 collectivist.n.01: some-not entity.n.01 collectivist.n.01; all entity.n.01 collectivist.n.01
all frank.n.01 european.n.01, no frank.n.01 romanian.n.01: some-not european.n.01 romanian.n.01; all european.n.01 romanian.n.01
all leather.n.01 entity.n.01, no leather.n.01 hide.n.01: some-not entity.n.01 hide.n.01; all entity.n.01 hide.n.01
